adapt_last_objective,anchor_name,anchor_step,art_painting_full_acc,bn_source,candidate_id,candidate_steps,coefficients,consistency_beta,delta_vs_base_art_painting_full_acc,delta_vs_base_test_env0_in_acc,delta_vs_base_test_env0_out_acc,distill_beta,entropy_beta,epochs,family,global_probe_index,interp_alpha,kl_beta,l2_lambda,loss_temperature,lr,mode,num_shards,optimizer,pca_coefficients,peer_a_step,peer_b_step,peer_step,probe_id,prototype_applied,pseudo_beta,sam_rho,scope,search_alpha,selection_score,shard_id,support_acc,support_mean_loss,support_top_alpha_loss,support_weight_mode,teacher_name,test_env0_in_acc,test_env0_out_acc,validation_mean_loss,view_names,weight_decay
0.01604966894309554,bestval,4150,0.79931640625,,,,,0.0,-0.021484375,-0.020134228187919545,-0.02689486552567233,0.0,0.0,16,two_stage_update,50,1.0,0.0,0.0,0.0,0.0007,param_update,8,adam,,,,,bestval_two_stage_clf_full,,0.0,0.0,classifier,,,2,0.9972997299729973,0.013127689472533313,0.0633377906903103,uniform,,0.7986577181208053,0.8019559902200489,0.09837259978306394,[],0.0
0.0039174079025138375,bestval,14250,0.72119140625,,,,,0.0,-0.099609375,-0.10128126906650403,-0.09290953545232272,0.0,0.0,20,bn_affine_update,51,1.0,0.0,0.0,0.0,0.001,param_update,8,adam,,,,,bestval_bn_affine_ce,,0.0,0.0,bn_affine,,,3,0.9981998199819982,0.0042539458296460796,0.021260250717591352,uniform,,0.7175106772422208,0.7359413202933985,0.14110646766273915,[],0.0
0.04621236274639765,bestval,5150,0.31982421875,,,,,0.75,-0.5009765625,-0.5003050640634534,-0.5036674816625917,0.0,0.0,20,bn_consistency_update,52,1.0,0.0,0.0,0.0,0.001,param_update,8,adam,,,,,bestval_bn_affine_consistency,,0.0,0.0,bn_affine,,,4,0.34923492349234925,1.934719840679622,4.39034565195157,,,0.3184868822452715,0.3251833740831296,2.040064130510603,"['hflip', 'grayscale', 'autocontrast']",0.0
,bestval,11500,0.79052734375,support,,,,0.0,-0.0302734375,-0.028676021964612608,-0.03667481662591687,0.0,0.0,0,bn_stat_surgery,53,1.0,0.0,0.0,0.0,0.0,bn_stats,8,,,,,,bestval_bn_stats_support,,0.0,0.0,bn_affine,,,5,0.9603960396039604,0.20093772808794752,1.004667821630566,,,0.7901159243441123,0.7921760391198044,0.12907284949006154,,0.0
,bestval,14000,0.8037109375,,,,,0.0,-0.01708984375,-0.015863331299572958,-0.022004889975550057,0.0,0.0,0,prototype_reset,54,1.0,0.0,0.0,0.0,0.0,prototype_reset,8,,,,,,bestval_proto_reset,True,0.0,0.0,classifier,,,6,0.9594959495949595,0.16492680552365677,0.824603568690944,,,0.8029286150091519,0.8068459657701712,0.07608079700535085,,0.0
0.13425237561265627,bestval,6650,0.8017578125,,,,,0.0,-0.01904296875,-0.015863331299572958,-0.0317848410757946,0.0,0.0,15,prototype_finetune,55,1.0,0.0,0.0,0.0,0.0005,param_update,8,adam,,,,,bestval_proto_reset_ft,,0.0,0.0,classifier,,,7,0.9675967596759676,0.10018231237008317,0.49234345486379505,uniform,,0.8029286150091519,0.7970660146699267,0.07910841778546822,[],0.0
0.07396783431371053,bestval,11500,0.79345703125,,,,,0.0,-0.02734375,-0.02623550945698605,-0.0317848410757946,0.8,0.0,15,prototype_distill,56,1.0,0.0,0.0,0.0,0.0005,param_update,8,adam,,,,,bestval_proto_distill,,0.0,0.0,classifier,,,0,0.9603960396039604,0.11422043154613531,0.5392721558264911,,quality_uniform,0.7925564368517388,0.7970660146699267,0.11703869024244677,[],0.0
,bestval,800,0.859375,,alpha_0.05,,,0.0,0.03857421875,0.04026845637583887,0.0317848410757946,0.0,0.0,0,checkpoint_line_search,57,1.0,0.0,0.0,0.0,0.0,state_search,8,,,,,800,bestval_line_bestval,,0.0,0.0,,0.05,0.23536484820663758,1,0.9594959495949595,0.13466444603075378,0.6716295755328654,,,0.8590604026845637,0.8606356968215159,0.10120132740806131,,0.0
,bestval,4150,0.86279296875,,alpha_0.35,,,0.0,0.0419921875,0.04270896888346554,0.03911980440097795,0.0,0.0,0,checkpoint_line_search,58,1.0,0.0,0.0,0.0,0.0,state_search,8,,,,,14999,bestval_line_final,,0.0,0.0,,0.35,0.21184219664415496,2,0.9675967596759676,0.12427825312068963,0.6213696489454728,,,0.8615009151921904,0.8679706601466992,0.06500657491323326,,0.0
,bestval,14250,0.87109375,,plane_0.00_0.25,,"[0.0, 0.25, 0.75]",0.0,0.05029296875,0.05247101891397188,0.041564792176039145,0.0,0.0,0,checkpoint_plane_search,59,1.0,0.0,0.0,0.0,0.0,state_search,8,,,14250,700,,bestval_plane_bestval_besttail,,0.0,0.0,,,0.20973608006476904,3,0.9702970297029703,0.12080313787364631,0.6038966290766885,,,0.8712629652226968,0.8704156479217604,0.08237435762621775,,0.0
,bestval,5150,0.78759765625,,local_simplex_25,"[5000, 5050, 5100, 5150, 5200, 5250, 5300]","[0.061625427535395884, 0.26598422517450454, 0.08693212117160778, 0.011246530732258224, 0.06353002334818611, 0.2896524309897901, 0.22102924104825725]",0.0,-0.033203125,-0.03538743136058575,-0.02444987775061125,0.0,0.0,0,checkpoint_simplex_search,60,1.0,0.0,0.0,0.0,0.0,state_search,8,,,,,,bestval_simplex_local,,0.0,0.0,,,0.2221633492299576,4,0.9684968496849685,0.12660274967393598,0.6329359715445845,,,0.7834045149481391,0.80440097799511,0.09807252558339544,,0.0
,bestval,11500,0.87646484375,,quality_simplex_23,"[350, 8400, 450, 250, 9900, 1050]","[0.001104197684385898, 0.1640247743457758, 0.10815400539844629, 0.2415504784432257, 0.24940778468375066, 0.23575875944441568]",0.0,0.0556640625,0.05491153142159855,0.05867970660146704,0.0,0.0,0,quality_simplex_search,61,1.0,0.0,0.0,0.0,0.0,state_search,8,,,,,,bestval_simplex_quality,,0.0,0.0,,,0.17072993372171286,5,0.9765976597659766,0.09934725622449334,0.4966500955728338,,,0.8737034777303234,0.8875305623471883,0.058957804362250475,,0.0
,bestval,14000,0.80224609375,,pca_0.00_1.00,,,0.0,-0.0185546875,-0.019524100061012906,-0.014669926650366705,0.0,0.0,0,pca_state_search,62,1.0,0.0,0.0,0.0,0.0,state_search,8,,"[0.0, 1.0]",,,,bestval_pca_state_local,,0.0,0.0,classifier,,0.2921521091461762,6,0.9657965796579658,0.16759905750472018,0.8379850156915691,,,0.799267846247712,0.8141809290953546,0.11997835752515107,,0.0
,bestval,6650,0.82373046875,,trust_blend_0.85,"[6550, 6600, 6650, 6700, 6750]",,0.0,0.0029296875,0.003050640634533197,0.0024449877750611915,0.0,0.0,0,trust_region_blend,63,1.0,0.0,0.0,0.0,0.0,state_search,8,,,,,,bestval_trust_region_blend,,0.0,0.0,,0.85,0.27394095647128985,7,0.963096309630963,0.15511523662038404,0.7755300029970909,,,0.8218425869432581,0.8312958435207825,0.12882906949820638,,0.0
0.12910343665215704,besttail,8500,0.77880859375,,,,,0.0,-0.0419921875,-0.04026845637583898,-0.0488997555012225,0.0,0.0,20,supervised_update,64,1.0,0.0,0.0,0.0,0.001,param_update,8,adam,,,,,besttail_clf_supervised,,0.0,0.0,classifier,,,0,0.9648964896489649,0.09391050389194618,0.4635754652246246,uniform,,0.7785234899328859,0.7799511002444988,0.10985837388439339,[],0.0
0.39486318743891186,besttail,250,0.78759765625,,,,,0.0,-0.033203125,-0.03477730323367911,-0.02689486552567233,0.0,0.0,18,hard_example_update,65,1.0,0.0,0.0,0.0,0.0005,param_update,8,adam,,,,,besttail_clf_hard_tail,,0.0,0.0,classifier,,,1,0.9612961296129613,0.13337431090945026,0.587855665129507,top_alpha,,0.7840146430750458,0.8019559902200489,0.17039307626355596,[],0.0
0.14678963149587312,besttail,650,0.8125,,,,,0.0,-0.00830078125,-0.008541793776693174,-0.007334963325183352,0.0,0.0,18,anchor_kl_update,66,1.0,0.2,0.0,0.0,0.0005,param_update,8,adam,,,,,besttail_clf_anchor_kl,,0.0,0.0,classifier,,,2,0.9702970297029703,0.09171102198277647,0.4397101155172083,uniform,,0.8102501525320317,0.8215158924205379,0.12162013264263377,[],0.0
0.12446402272002564,besttail,700,0.8203125,,,,,0.0,-0.00048828125,-0.0018303843807200293,0.004889975550122272,0.0,0.0,18,anchor_l2_update,67,1.0,0.0,0.0001,0.0,0.0005,param_update,8,adam,,,,,besttail_clf_anchor_l2,,0.0,0.0,classifier,,,3,0.9693969396939695,0.10814201341890253,0.5307052458923127,uniform,,0.8169615619280048,0.8337408312958435,0.11502218860037186,[],0.0
0.1559152671446403,besttail,250,0.82666015625,,,,,0.0,0.005859375,0.008541793776693063,-0.004889975550122272,0.0,0.0,18,anchor_kl_l2_update,68,1.0,0.1,0.0001,0.0,0.0005,param_update,8,adam,,,,,besttail_clf_anchor_kl_l2,,0.0,0.0,classifier,,,4,0.963996399639964,0.09146300910207185,0.44420817247500355,uniform,,0.8273337400854179,0.823960880195599,0.12743200774954147,[],0.0
0.051290723133004375,besttail,350,0.83447265625,,,,,0.0,0.013671875,0.016473459426479486,0.0024449877750611915,0.0,0.0,18,pseudo_label_update,69,1.0,0.0,0.0,0.0,0.0005,param_update,8,adam,,,,,besttail_clf_pseudo_anchor,,1.0,0.0,classifier,,,5,0.9585958595859586,0.16499016865335775,0.8225447803540854,,,0.8352654057352044,0.8312958435207825,0.156962532957061,[],0.0
0.048673111117548414,besttail,7500,0.80419921875,,,,,0.0,-0.0166015625,-0.015863331299572958,-0.019559902200488977,0.0,0.0,18,agreement_pseudo_update,70,1.0,0.0,0.0,0.0,0.0005,param_update,8,adam,,,,,besttail_clf_pseudo_agree_local,,1.0,0.0,classifier,,,6,0.9648964896489649,0.1428632485632107,0.7140349985548332,,,0.8029286150091519,0.8092909535452323,0.17521231765506648,[],0.0
0.011071232716656394,besttail,750,0.15234375,,,,,0.75,-0.66845703125,-0.663209273947529,-0.6894865525672371,0.0,0.0,15,consistency_update,71,1.0,0.0,0.0,0.0,0.0005,param_update,8,adam,,,,,besttail_clf_consistency_views,,0.0,0.0,classifier,,,7,0.08280828082808281,4.330241132368582,7.632207754743291,,,0.15558267236119586,0.1393643031784841,4.226005890790154,"['hflip', 'rotate_p10', 'grayscale']",0.0
0.07520193027125464,besttail,8500,0.80517578125,,,,,0.5,-0.015625,-0.017083587553386237,-0.009779951100244433,0.0,0.0,15,pseudo_consistency_update,72,1.0,0.0,0.0,0.0,0.0005,param_update,8,adam,,,,,besttail_clf_pseudo_consistency,,0.8,0.0,classifier,,,0,0.9675967596759676,0.11729558496962364,0.5750017353564046,,,0.8017083587553386,0.8190709046454768,0.09811149788003008,"['hflip', 'autocontrast']",0.0
0.09426345821056101,besttail,250,0.8251953125,,,,,0.0,0.00439453125,0.005491153142159866,0.0,1.0,0.0,18,distillation_update,73,1.0,0.0,0.0,0.0,0.0005,param_update,8,adam,,,,,besttail_clf_teacher_distill_local,,0.0,0.0,classifier,,,1,0.9603960396039604,0.13237190821339775,0.6133868808111083,,local_uniform,0.8242830994508847,0.8288508557457213,0.13886322694666245,[],0.0
0.22958265162176555,besttail,650,0.83349609375,,,,,0.0,0.0126953125,0.01281269066503965,0.012224938875305624,0.0,0.0,12,sam_update,74,1.0,0.0,0.0,0.0,0.0002,param_update,8,sgd,,,,,besttail_clf_sam_local,,0.0,0.02,classifier,,,2,0.9603960396039604,0.15050335194255074,0.7484228617045621,uniform,,0.8316046369737645,0.8410757946210269,0.10245452608380999,[],0.0
0.12740599467522568,besttail,700,0.82080078125,,,,,0.0,0.0,-0.0006101281269066394,0.0024449877750611915,0.0,0.0,18,fisher_update,75,1.0,0.0,0.0,0.0,0.0007,param_update,8,adam,,,,,besttail_clf_fisher_nat,,0.0,0.0,classifier,,,3,0.9666966696669667,0.080904582241794,0.39685094285009503,uniform,,0.8181818181818182,0.8312958435207825,0.11847653083440636,[],0.0
0.14351887297299173,besttail,250,0.81640625,,,,,0.0,-0.00439453125,-0.003050640634533308,-0.009779951100244433,0.0,0.0,18,drift_orthogonal_update,76,1.0,0.0,0.0,0.0,0.0006,param_update,8,adam,,,,,besttail_clf_drift_orth,,0.0,0.0,classifier,,,4,0.963996399639964,0.09619839230196905,0.46406772413890307,uniform,,0.8157413056741916,0.8190709046454768,0.1248590084684997,[],0.0
0.11010499101959997,besttail,350,0.82421875,,,,,0.0,0.00341796875,0.005491153142159866,-0.004889975550122272,0.0,0.0,18,pca_orthogonal_update,77,1.0,0.0,0.0,0.0,0.0006,param_update,8,adam,,,,,besttail_clf_pca_orth,,0.0,0.0,classifier,,,5,0.9702970297029703,0.0975826817467677,0.4784535805012916,uniform,,0.8242830994508847,0.823960880195599,0.1549688988373059,[],0.0
0.20228364629050097,besttail,7500,0.8095703125,,,,,0.0,-0.01123046875,-0.01464307504575968,0.0024449877750611915,0.0,0.0,18,pca_subspace_update,78,1.0,0.0,0.0,0.0,0.0008,param_update,8,adam,,,,,besttail_clf_pca_only,,0.0,0.0,classifier,,,6,0.9594959495949595,0.16682918462782353,0.8336742008017418,uniform,,0.8041488712629652,0.8312958435207825,0.17173259548780298,[],0.0
0.015341235777466662,besttail,750,0.78466796875,,,,,0.75,-0.0361328125,-0.031116534472239166,-0.05623471882640585,0.0,0.0,10,consistency_update,79,1.0,0.0,0.0,0.0,5e-05,param_update,8,adamw,,,,,besttail_feat_consistency,,0.0,0.0,featurizer,,,7,0.9981998199819982,0.006340314670226781,0.030839817668973386,uniform,,0.7876754118364857,0.7726161369193154,0.1055959803717477,"['hflip', 'rotate_p10']",0.0001
0.004225684427385406,besttail,8500,0.79931640625,,,,,0.0,-0.021484375,-0.020744356314826184,-0.02444987775061125,0.0,0.0,10,fisher_update,80,0.8,0.0,1e-05,0.0,3e-05,param_update,8,adamw,,,,,besttail_full_fisher_trust,,0.0,0.0,full,,,0,0.9972997299729973,0.004762443695352245,0.023806259172670912,uniform,,0.7980475899938987,0.80440097799511,0.13393487523411626,[],0.0001
0.16123164403769705,besttail,250,0.8515625,,,,,0.0,0.03076171875,0.03416717510677236,0.017114914425427896,0.7,0.0,8,sam_update,81,1.0,0.0,0.0,0.0,5e-05,param_update,8,sgd,,,,,besttail_full_sam_distill,,0.0,0.02,full,,,1,0.9567956795679567,0.12587035236443078,0.6192635773734158,,quality_uniform,0.8529591214154972,0.8459657701711492,0.1172442416183087,[],0.0
0.023642919052185282,besttail,650,0.8046875,,,,,0.0,-0.01611328125,-0.017693715680292876,-0.009779951100244433,0.0,0.0,16,two_stage_update,82,1.0,0.0,0.0,0.0,0.0007,param_update,8,adam,,,,,besttail_two_stage_clf_full,,0.0,0.0,classifier,,,2,0.9936993699369937,0.021397857080618265,0.10376956431444408,uniform,,0.801098230628432,0.8190709046454768,0.11410299719882612,[],0.0
0.012619365679307116,besttail,700,0.7998046875,,,,,0.0,-0.02099609375,-0.021964612568639463,-0.017114914425427896,0.0,0.0,20,bn_affine_update,83,1.0,0.0,0.0,0.0,0.001,param_update,8,adam,,,,,besttail_bn_affine_ce,,0.0,0.0,bn_affine,,,3,0.9981998199819982,0.00925511593427803,0.045371057656880924,uniform,,0.7968273337400854,0.8117359413202934,0.12298382230165626,[],0.0
0.03268228274666601,besttail,250,0.30078125,,,,,0.75,-0.52001953125,-0.5210494203782795,-0.5158924205378973,0.0,0.0,20,bn_consistency_update,84,1.0,0.0,0.0,0.0,0.001,param_update,8,adam,,,,,besttail_bn_affine_consistency,,0.0,0.0,bn_affine,,,4,0.3771377137713771,1.785368067229512,3.433849857456392,,,0.29774252593044537,0.31295843520782396,1.725266512702493,"['hflip', 'grayscale', 'autocontrast']",0.0
,besttail,350,0.85302734375,support,,,,0.0,0.0322265625,0.03355704697986572,0.02689486552567233,0.0,0.0,0,bn_stat_surgery,85,1.0,0.0,0.0,0.0,0.0,bn_stats,8,,,,,,besttail_bn_stats_support,,0.0,0.0,bn_affine,,,5,0.9567956795679567,0.13715136280132223,0.6793695130887866,,,0.8523489932885906,0.8557457212713936,0.15886749840584122,,0.0
,besttail,7500,0.83154296875,,,,,0.0,0.0107421875,0.008541793776693063,0.019559902200488977,0.0,0.0,0,prototype_reset,86,1.0,0.0,0.0,0.0,0.0,prototype_reset,8,,,,,,besttail_proto_reset,True,0.0,0.0,classifier,,,6,0.9612961296129613,0.15068784296777973,0.7534016344235089,,,0.8273337400854179,0.8484107579462102,0.15755053133774205,,0.0
0.14122559709681404,besttail,750,0.80908203125,,,,,0.0,-0.01171875,-0.010372178157413092,-0.017114914425427896,0.0,0.0,15,prototype_finetune,87,1.0,0.0,0.0,0.0,0.0005,param_update,8,adam,,,,,besttail_proto_reset_ft,,0.0,0.0,classifier,,,7,0.9702970297029703,0.10015310748642393,0.4921639035017954,uniform,,0.8084197681513118,0.8117359413202934,0.10616997760884903,[],0.0
0.07282772991392347,besttail,8500,0.80126953125,,,,,0.0,-0.01953125,-0.018913971934106155,-0.022004889975550057,0.8,0.0,15,prototype_distill,88,1.0,0.0,0.0,0.0,0.0005,param_update,8,adam,,,,,besttail_proto_distill,,0.0,0.0,classifier,,,0,0.9621962196219622,0.12101127719453891,0.573370638987028,,quality_uniform,0.7998779743746187,0.8068459657701712,0.1005617535414816,[],0.0
,besttail,250,0.8564453125,,alpha_0.10,,,0.0,0.03564453125,0.03965832824893223,0.019559902200488977,0.0,0.0,0,checkpoint_line_search,89,1.0,0.0,0.0,0.0,0.0,state_search,8,,,,,800,besttail_line_bestval,,0.0,0.0,,0.1,0.20342463687006254,1,0.963996399639964,0.11192999544507891,0.552043093601843,,,0.8584502745576571,0.8484107579462102,0.12929010441323288,,0.0
,besttail,650,0.8681640625,,alpha_0.35,,,0.0,0.04736328125,0.04820012202562529,0.044009779951100225,0.0,0.0,0,checkpoint_line_search,90,1.0,0.0,0.0,0.0,0.0,state_search,8,,,,,14999,besttail_line_final,,0.0,0.0,,0.35,0.21447477914445054,2,0.9657965796579658,0.12379744372746004,0.6189148696861861,,,0.8669920683343502,0.8728606356968215,0.08206669485368648,,0.0
,besttail,700,0.87109375,,plane_0.00_0.25,,"[0.0, 0.25, 0.75]",0.0,0.05029296875,0.05247101891397188,0.041564792176039145,0.0,0.0,0,checkpoint_plane_search,91,1.0,0.0,0.0,0.0,0.0,state_search,8,,,14250,700,,besttail_plane_bestval_besttail,,0.0,0.0,,,0.21936999784445158,3,0.9666966696669667,0.1258554081678125,0.6291597601905183,,,0.8712629652226968,0.8704156479217604,0.0901240045283021,,0.0
,besttail,250,0.86083984375,,local_simplex_31,"[100, 150, 200, 250, 300, 350, 400]","[0.044636493850429164, 0.1637331589084842, 0.0035286642359205773, 0.1974153102159619, 0.34764613643503234, 0.19838017796831955, 0.04466005838585229]",0.0,0.0400390625,0.044539353264185455,0.022004889975550168,0.0,0.0,0,checkpoint_simplex_search,92,1.0,0.0,0.0,0.0,0.0,state_search,8,,,,,,besttail_simplex_local,,0.0,0.0,,,0.18097670816128658,4,0.9666966696669667,0.09994503647969886,0.49185813104295245,,,0.8633312995729103,0.8508557457212714,0.1131903003243839,,0.0
,besttail,350,0.87646484375,,quality_simplex_23,"[350, 8400, 450, 250, 9900, 1050]","[0.3560740881019665, 0.08660506361407572, 0.065968612128455, 0.30960519948745674, 0.05546848568566305, 0.12627855098238297]",0.0,0.0556640625,0.057962172056131744,0.04645476772616142,0.0,0.0,0,quality_simplex_search,93,1.0,0.0,0.0,0.0,0.0,state_search,8,,,,,,besttail_simplex_quality,,0.0,0.0,,,0.19060562915099785,5,0.9711971197119712,0.10703555176964663,0.5342799652977057,,,0.8767541183648566,0.8753056234718827,0.09764152514834364,,0.0
,besttail,7500,0.828125,,pca_-0.50_0.50,,,0.0,0.00732421875,0.003050640634533197,0.02444987775061125,0.0,0.0,0,pca_state_search,94,1.0,0.0,0.0,0.0,0.0,state_search,8,,"[-0.5, 0.5]",,,,besttail_pca_state_local,,0.0,0.0,classifier,,0.20352255859679502,6,0.9693969396939695,0.1111280604704571,0.5555854987050342,,,0.8218425869432581,0.8533007334963325,0.12864311286756971,,0.0
,besttail,750,0.853515625,,trust_blend_0.55,"[650, 700, 750, 800, 850]",,0.0,0.03271484375,0.032336790726052445,0.03422982885085579,0.0,0.0,0,trust_region_blend,95,1.0,0.0,0.0,0.0,0.0,state_search,8,,,,,,besttail_trust_region_blend,,0.0,0.0,,0.55,0.19843637603076703,7,0.9648964896489649,0.11346315359213441,0.5657559283340046,,,0.8511287370347773,0.863080684596577,0.08603649104342741,,0.0
0.1367918804494871,final,14999,0.79150390625,,,,,0.0,-0.029296875,-0.02562538133007941,-0.044009779951100225,0.0,0.0,20,supervised_update,96,1.0,0.0,0.0,0.0,0.001,param_update,8,adam,,,,,final_clf_supervised,,0.0,0.0,classifier,,,0,0.9666966696669667,0.09592027143033548,0.4722797266617767,uniform,,0.7931665649786455,0.784841075794621,0.10952365348319046,[],0.0
0.5201982996530004,final,14999,0.7568359375,,,,,0.0,-0.06396484375,-0.06345332519829172,-0.0660146699266504,0.0,0.0,18,hard_example_update,97,1.0,0.0,0.0,0.0,0.0005,param_update,8,adam,,,,,final_clf_hard_tail,,0.0,0.0,classifier,,,1,0.9612961296129613,0.1107761857454941,0.5211282670446434,top_alpha,,0.7553386211104332,0.7628361858190709,0.13010330761180205,[],0.0
0.14702120878630215,final,14999,0.8046875,,,,,0.0,-0.01611328125,-0.016473459426479597,-0.014669926650366705,0.0,0.0,18,anchor_kl_update,98,1.0,0.2,0.0,0.0,0.0005,param_update,8,adam,,,,,final_clf_anchor_kl,,0.0,0.0,classifier,,,2,0.963996399639964,0.09752404974984685,0.47831361010147616,uniform,,0.8023184868822453,0.8141809290953546,0.10423012891737353,[],0.0
0.1354347030735678,final,14999,0.79150390625,,,,,0.0,-0.029296875,-0.02745576571079933,-0.03667481662591687,0.0,0.0,18,anchor_l2_update,99,1.0,0.0,0.0001,0.0,0.0005,param_update,8,adam,,,,,final_clf_anchor_l2,,0.0,0.0,classifier,,,3,0.9621962196219622,0.10065104751400124,0.4929304404106182,uniform,,0.7913361805979255,0.7921760391198044,0.10052078511534619,[],0.0
0.13804436330166128,final,14999,0.791015625,,,,,0.0,-0.02978515625,-0.02623550945698605,-0.044009779951100225,0.0,0.0,18,anchor_kl_l2_update,100,1.0,0.1,0.0001,0.0,0.0005,param_update,8,adam,,,,,final_clf_anchor_kl_l2,,0.0,0.0,classifier,,,4,0.9693969396939695,0.08683758770414954,0.4225393606786151,uniform,,0.7925564368517388,0.784841075794621,0.08829138935113154,[],0.0
0.07808998165031274,final,14999,0.79296875,,,,,0.0,-0.02783203125,-0.02379499694935938,-0.044009779951100225,0.0,0.0,18,pseudo_label_update,101,1.0,0.0,0.0,0.0,0.0005,param_update,8,adam,,,,,final_clf_pseudo_anchor,,1.0,0.0,classifier,,,5,0.9594959495949595,0.13032267553531127,0.650765649963328,,,0.7949969493593655,0.784841075794621,0.08037531801632472,[],0.0
0.0432112921771477,final,14999,0.80712890625,,,,,0.0,-0.013671875,-0.0134228187919464,-0.014669926650366705,0.0,0.0,18,agreement_pseudo_update,102,1.0,0.0,0.0,0.0,0.0005,param_update,8,adam,,,,,final_clf_pseudo_agree_local,,1.0,0.0,classifier,,,6,0.9603960396039604,0.16507156216537106,0.825202440567955,,,0.8053691275167785,0.8141809290953546,0.11036623651240052,[],0.0
0.013742713464630974,final,14999,0.41455078125,,,,,0.75,-0.40625,-0.4008541793776694,-0.4278728606356968,0.0,0.0,15,consistency_update,103,1.0,0.0,0.0,0.0,0.0005,param_update,8,adam,,,,,final_clf_consistency_views,,0.0,0.0,classifier,,,7,0.30243024302430244,4.5263262212981275,9.662983593444025,,,0.4179377669310555,0.40097799511002447,3.9174182154551276,"['hflip', 'rotate_p10', 'grayscale']",0.0
0.0944834475715955,final,14999,0.796875,,,,,0.5,-0.02392578125,-0.02440512507626602,-0.022004889975550057,0.0,0.0,15,pseudo_consistency_update,104,1.0,0.0,0.0,0.0,0.0005,param_update,8,adam,,,,,final_clf_pseudo_consistency,,0.8,0.0,classifier,,,0,0.963096309630963,0.11959139198640971,0.583817150305173,,,0.7943868212324589,0.8068459657701712,0.11136692311583447,"['hflip', 'autocontrast']",0.0
0.0862397789541218,final,14999,0.806640625,,,,,0.0,-0.01416015625,-0.01281269066503965,-0.019559902200488977,1.0,0.0,18,distillation_update,105,1.0,0.0,0.0,0.0,0.0005,param_update,8,adam,,,,,final_clf_teacher_distill_local,,0.0,0.0,classifier,,,1,0.9522952295229523,0.1389327429996401,0.6831606012911835,,local_uniform,0.8059792556436852,0.8092909535452323,0.12030007859238055,[],0.0
0.3013082982765304,final,14999,0.8154296875,,,,,0.0,-0.00537109375,-0.0018303843807200293,-0.019559902200488977,0.0,0.0,12,sam_update,106,1.0,0.0,0.0,0.0,0.0002,param_update,8,sgd,,,,,final_clf_sam_local,,0.0,0.02,classifier,,,2,0.9594959495949595,0.18156455878745736,0.9078005278627446,uniform,,0.8169615619280048,0.8092909535452323,0.1453709986780872,[],0.0
0.1395955245114035,final,14999,0.78466796875,,,,,0.0,-0.0361328125,-0.034167175106772474,-0.044009779951100225,0.0,0.0,18,fisher_update,107,1.0,0.0,0.0,0.0,0.0007,param_update,8,adam,,,,,final_clf_fisher_nat,,0.0,0.0,classifier,,,3,0.9720972097209721,0.08626826528493434,0.42311108377067247,uniform,,0.7846247712019524,0.784841075794621,0.11818647985698796,[],0.0
0.12598198010689682,final,14999,0.79931640625,,,,,0.0,-0.021484375,-0.020744356314826184,-0.02444987775061125,0.0,0.0,18,drift_orthogonal_update,108,1.0,0.0,0.0,0.0,0.0006,param_update,8,adam,,,,,final_clf_drift_orth,,0.0,0.0,classifier,,,4,0.9612961296129613,0.1128923028315378,0.5546002935479024,uniform,,0.7980475899938987,0.80440097799511,0.11829184233641424,[],0.0
0.1242602670358287,final,14999,0.787109375,,,,,0.0,-0.03369140625,-0.031116534472239166,-0.044009779951100225,0.0,0.0,18,pca_orthogonal_update,109,1.0,0.0,0.0,0.0,0.0006,param_update,8,adam,,,,,final_clf_pca_orth,,0.0,0.0,classifier,,,5,0.963096309630963,0.0976798055719102,0.47864481598427816,uniform,,0.7876754118364857,0.784841075794621,0.08662269746556002,[],0.0
0.3316577021032572,final,14999,0.81884765625,,,,,0.0,-0.001953125,0.0,-0.009779951100244433,0.0,0.0,18,pca_subspace_update,110,1.0,0.0,0.0,0.0,0.0008,param_update,8,adam,,,,,final_clf_pca_only,,0.0,0.0,classifier,,,6,0.9504950495049505,0.21789732032137166,1.089468476288071,uniform,,0.8187919463087249,0.8190709046454768,0.18546802907430826,[],0.0
0.014335039485659864,final,14999,0.73095703125,,,,,0.75,-0.08984375,-0.08846857840146438,-0.0953545232273838,0.0,0.0,10,consistency_update,111,1.0,0.0,0.0,0.0,5e-05,param_update,8,adamw,,,,,final_feat_consistency,,0.0,0.0,featurizer,,,7,0.9990999099909991,0.00471563037125592,0.023479956452240058,uniform,,0.7303233679072605,0.7334963325183375,0.11769461312464305,"['hflip', 'rotate_p10']",0.0001
0.005627074759811674,final,14999,0.77734375,,,,,0.0,-0.04345703125,-0.046369737644905484,-0.0317848410757946,0.0,0.0,10,fisher_update,112,0.8,0.0,1e-05,0.0,3e-05,param_update,8,adamw,,,,,final_full_fisher_trust,,0.0,0.0,full,,,0,0.9963996399639964,0.013090725095470906,0.06545041712397083,uniform,,0.7724222086638194,0.7970660146699267,0.20575202074872345,[],0.0001
0.3171290159225464,final,14999,0.8212890625,,,,,0.0,0.00048828125,0.0006101281269066394,0.0,0.7,0.0,8,sam_update,113,1.0,0.0,0.0,0.0,5e-05,param_update,8,sgd,,,,,final_full_sam_distill,,0.0,0.02,full,,,1,0.9567956795679567,0.2227588580297766,1.1137758003878862,,quality_uniform,0.8194020744356315,0.8288508557457213,0.1459683442503965,[],0.0
